# ticker stockPrice numberOfShares marketCapitalization minusCashAndCashEquivalents addTotalDebt enterpriseValue dividendYielTTM dividendYielPercentageTTM peRatioTTM pegRatioTTM payoutRatioTTM currentRatioTTM quickRatioTTM cashRatioTTM daysOfSalesOutstandingTTM daysOfInventoryOutstandingTTM operatingCycleTTM daysOfPayablesOutstandingTTM cashConversionCycleTTM grossProfitMarginTTM operatingProfitMarginTTM pretaxProfitMarginTTM netProfitMarginTTM effectiveTaxRateTTM returnOnAssetsTTM returnOnEquityTTM returnOnCapitalEmployedTTM netIncomePerEBTTTM ebtPerEbitTTM ebitPerRevenueTTM debtRatioTTM debtEquityRatioTTM longTermDebtToCapitalizationTTM totalDebtToCapitalizationTTM interestCoverageTTM cashFlowToDebtRatioTTM companyEquityMultiplierTTM receivablesTurnoverTTM payablesTurnoverTTM inventoryTurnoverTTM fixedAssetTurnoverTTM assetTurnoverTTM operatingCashFlowPerShareTTM freeCashFlowPerShareTTM cashPerShareTTM operatingCashFlowSalesRatioTTM freeCashFlowOperatingCashFlowRatioTTM cashFlowCoverageRatiosTTM shortTermCoverageRatiosTTM capitalExpenditureCoverageRatioTTM dividendPaidAndCapexCoverageRatioTTM priceBookValueRatioTTM priceToBookRatioTTM priceToSalesRatioTTM priceEarningsRatioTTM priceToFreeCashFlowsRatioTTM priceToOperatingCashFlowsRatioTTM priceCashFlowRatioTTM priceEarningsToGrowthRatioTTM priceSalesRatioTTM dividendYieldTTM enterpriseValueMultipleTTM priceFairValueTTM tag_id
AXNX 51.700001 38971859.000000 2014845149.271859 241181000.000000 40940000.000000 1814604149.271859 None None -34.850347 -1.111784 None 9.497297 6.340805 5.446311 65.635430 535.904520 552.088598 86.099169 111.677101 0.594330 -0.470329 -0.529688 -0.525048 0.008760 -0.141138 -0.207727 -0.133651 0.991240 1.126207 -0.470329 0.258031 0.347765 0.185459 0.185503 -20.294733 -1.143963 1.347765 5.561021 4.239298 0.681091 19.777116 0.268809 -2.171406 -2.230653 3.305955 -0.719142 1.027285 -1.143963 -3909.909091 36.650192 None 6.629244 6.629244 18.298093 -34.850347 -24.768534 -25.444343 -25.444343 -1.111784 18.298093 None -39.672312 6.629244 1162
AXON 164.160004 61782000.000000 10142133367.127998 155440000.000000 0.000000 9986693367.127998 None None -151.485703 0.387169 None 4.113144 3.559625 0.645697 129.124146 117.806659 149.645490 26.004791 132.167572 0.618879 -0.087276 -0.076982 -0.073697 0.042667 -0.038235 -0.057264 -0.054599 0.957333 0.882051 -0.087276 0.280423 0.389705 None None None None 1.389705 2.826737 14.035875 3.098297 5.387510 0.518814 1.343073 0.075379 9.302018 0.117999 0.056125 None None -1.059462 None 8.049285 8.049285 11.164084 -151.485703 1685.737419 94.611412 94.611412 0.387169 11.164084 None -160.521096 8.049285 1163
AXP 116.260002 805000000.000000 93589301610.000000 32965000000.000000 44813000000.000000 105437301610.000000 0.010964 1.096449 25.209570 -0.478613 0.276410 0.020958 10.009840 3.947161 535.746892 None None None None 0.464780 0.000199 0.240080 0.175679 0.268246 0.025913 0.221460 0.000031 0.731754 1208.241703 0.000199 0.873365 6.896724 0.632169 0.640699 0.003245 0.231438 7.896724 0.681292 0.000000 None 5.761279 0.147503 12.549751 10.731343 74.539801 0.354309 0.855104 0.231438 6.394170 -6.901505 -6.901505 5.158636 5.158636 4.428804 25.209570 14.617928 12.499849 12.499849 -0.478613 4.428804 0.010964 154.723505 5.158636 1164
AXR 4.210000 8134000.000000 34244140.000000 17502000.000000 3890000.000000 20632140.000000 None None -287.170714 0.589453 None 12.945355 2.816576 2.806193 0.797279 1187.836074 1188.032664 27.235618 266.452748 0.345200 0.135390 -0.022188 -0.015022 0.322971 -0.004088 -0.004675 0.039081 0.677029 -0.163883 0.135390 0.130199 0.149688 0.058686 0.064545 92.973684 0.267420 1.149688 457.807018 13.401569 0.307281 190.474453 0.272129 0.189485 0.190224 1.896823 0.058977 1.003899 0.267420 2.772973 -513.000000 None 1.349658 1.349658 4.313888 -287.170714 72.861437 73.145497 73.145497 0.589453 4.313888 None 25.023078 1.349658 1165
AXS 45.900002 84308000.000000 3869737368.616000 1000.000000 2619390000.000000 6489126368.616000 0.030815 3.081492 25.583391 -0.255834 0.788350 0.683913 16208055.822517 683912.858614 850.977663 None None None None 0.000000 -0.003424 0.049383 0.049261 0.109870 0.006570 0.033839 -0.000457 0.997530 -14.424210 -0.003424 0.808889 4.232571 0.201962 None -0.239041 None 5.232571 0.428918 0.000000 None 30.957701 0.133374 6.370459 6.370459 151.575384 0.149034 1.000000 None None None None 0.879526 0.879526 1.260266 25.583391 8.456219 8.456219 8.456219 None 1.260266 0.030815 -189.509183 0.879526 1167
AXSM 68.089996 37351117.000000 2543237407.125532 183876453.000000 50924140.000000 2410285094.125532 None None -29.357802 -0.581551 None 7.611359 7.594050 7.594050 None None None None None None None None None 0.000000 -0.422074 -0.564027 -0.458777 1.000000 1.057360 None 0.423062 0.733288 None None -16.701722 None 1.733288 None 0.000000 None None 0.000000 -2.206062 -2.207041 4.408439 None 1.000444 None -68.864345 2253.798523 None 21.477439 21.477439 None -29.357802 -25.087893 -25.099024 -25.099024 -0.581551 None None -28.631283 21.477439 1168
AXTA 26.990000 235000000.000000 6342650000.000000 1360900000.000000 3892700000.000000 8874450000.000000 None None 86.979835 -1.699998 None 2.429040 1.822704 1.064532 86.266469 85.151066 106.422250 82.635438 24.627184 0.346308 0.076748 0.029835 0.022160 0.251097 0.012050 0.063309 0.050251 0.742757 0.388737 0.076748 0.799766 4.130499 0.737035 0.739549 1.994554 0.142409 5.164631 4.231076 4.416991 4.286499 3.280938 0.543770 2.350150 1.960239 5.416417 0.143987 0.834091 0.142409 11.016032 -4.120690 None 5.413045 5.413045 1.927468 86.979835 16.049060 13.386382 13.386382 -1.699998 1.927468 None 16.500736 5.413045 1169
AXTI 10.330000 40152000.000000 414770160.000000 72602000.000000 12785000.000000 354953160.000000 None None 55.634647 -0.259628 None 4.128138 2.276721 1.550579 97.882732 286.353678 310.489146 70.167936 98.322552 0.342388 0.112607 0.103785 0.067753 0.151431 0.023786 0.037230 0.045478 0.652818 0.921659 0.112607 0.143197 0.221533 0.011393 0.022530 238700.000000 0.813695 1.547054 3.728952 5.201806 1.274648 0.884132 0.351063 0.091154 -0.493923 1.530335 0.034532 -5.418579 0.813695 1.627390 -0.155798 None 2.047217 2.047217 3.769412 55.634647 -20.144837 109.156393 109.156393 -0.259628 3.769412 None 20.319151 2.047217 1170
AXU 2.820000 129551797.000000 365336067.540000 23742000.000000 0.000000 341594067.540000 None None -13.455601 0.067278 None 2.008093 1.642058 1.526966 111.255726 226.530305 253.963224 273.116900 -106.004386 -0.249836 -3.275524 -7.395288 -6.401832 0.134336 -0.210814 -0.259992 -0.118170 0.865664 2.257742 -3.275524 0.138839 0.161223 None None -290.144928 None 1.161223 3.280730 1.336424 1.611263 0.047159 0.032930 -0.126484 -0.314222 0.175684 -2.911486 2.484293 None None 0.673721 None 3.293964 3.293964 86.140501 -13.455601 -11.909400 -29.586442 -29.586442 0.067278 86.140501 None -26.927860 3.293964 1171
AY 41.349998 101063000.000000 4178954847.874000 588690000.000000 6231339000.000000 9821603847.874001 0.056864 5.686434 316.916671 -3.932618 18.021257 2.947266 2.293690 1.218179 114.706412 137.922023 166.205795 312.129316 -163.414734 0.686634 0.340356 0.041046 0.011766 0.595842 0.001204 0.008414 0.036615 0.286652 0.120598 0.340356 0.824832 5.367009 0.794229 0.803140 1.912068 0.070325 6.506790 3.182037 1.169387 2.646423 None 0.102348 4.266835 4.253583 7.680071 0.430822 0.996894 0.070325 1.304252 -84.598649 -84.598683 2.483242 2.483242 3.728824 316.916671 8.682092 8.655128 8.655128 -3.932618 3.728824 0.056864 17.597092 2.483242 1172
AYI 102.349998 39000000.000000 3991649922.000000 560700000.000000 401100000.000000 3832049922.000000 0.002933 0.293321 27.247180 -1.097489 0.079922 2.333333 1.642361 0.864583 50.540891 62.880374 75.342511 62.880374 3.165267 0.423781 0.113989 0.104253 0.079032 0.238956 0.076101 0.126393 0.132471 0.758079 0.914588 0.113989 0.424702 0.738613 0.203627 0.209169 23.499427 1.225049 1.739130 7.221875 5.804673 5.804673 12.348855 0.962917 15.928753 14.340967 12.671756 0.193485 0.900319 1.225049 36.823529 -6.272545 -6.272545 3.606161 3.606161 2.153398 27.247180 12.361789 11.129559 11.129559 -1.097489 2.153398 0.002933 14.098372 3.606161 1175
AYLA 12.990000 12664485.000000 164511660.150000 42025000.000000 0.000000 122486660.150000 None None -5.365278 0.076945 None 10.159817 9.840183 9.840183 0.000000 0.000000 0.000000 266.734583 -266.734583 0.000000 -6.342657 -6.317120 -6.399707 -0.013073 -17.033492 -0.489961 5.415755 1.013073 0.995974 -6.342657 0.365148 0.009522 None None None None 0.026078 None 1.368401 None 3.289544 2.661605 -2.431919 -2.433893 4.424183 -8.367020 1.000812 None None 684.422222 None 2.383218 2.383218 34.336202 -5.365278 -4.100427 -4.103755 -4.103755 0.076945 34.336202 None -3.051990 2.383218 1176
AYM.L 1.450000 185772778.000000 269370528.100000 95311.000000 3981893.000000 273257110.100000 None None -2379.277640 23.792776 None 1.711511 1.546881 1.546881 None None None None None None None None None 0.000000 -0.019145 -0.026010 0.000000 1.000000 None None 0.266571 0.363458 0.258017 None 0.000000 None 1.363458 None 0.000000 None 0.000000 0.000000 -0.000674 -0.000964 0.001111 None 1.429954 None None 2.325828 None 62.105794 62.105794 None -2379.277640 -4047.201559 -5787.313956 -5787.313956 23.792776 None None -5416.112173 62.105794 1177
AYRO 6.670000 23599967.000000 157411779.890000 36537097.000000 130687.000000 121005369.890000 None None -11.404454 0.122090 None 43.001935 41.815877 41.339773 171.227033 132.611405 174.831769 149.304336 54.621399 -0.089042 -4.047428 -4.385421 -4.385421 0.000000 -0.101346 -0.228226 -0.095715 1.000000 1.083508 -4.047428 0.033097 0.034230 0.000082 0.002370 -20.962607 -57.295233 1.034230 2.131673 2.444671 2.752403 3.345948 0.023110 -0.542026 -0.568951 3.876750 -5.695066 1.049676 -57.295233 -59.343513 20.130509 None 1.195362 1.195362 50.013331 -11.404454 -8.366268 -8.781870 -8.781870 0.122090 50.013331 None -2.472903 1.195362 1178
AYTU 13.700000 4519201.000000 61913053.700000 48081715.000000 1492076.000000 15323414.700000 None None -3.369798 -0.036877 None 3.584859 2.674334 2.403116 49.442286 146.350327 158.541576 159.400281 -73.871613 0.682905 -0.394018 -0.431633 -0.431633 0.000000 -0.133791 -0.232095 -0.144502 1.000000 1.095464 -0.394018 0.324150 0.479618 None None None None 1.479618 7.382345 2.289833 2.494016 129.056200 0.309966 -2.272802 -2.272802 4.670463 -0.584068 1.000000 None None None None 0.667085 0.667085 1.454515 -3.369798 -2.490319 -2.490319 -2.490319 -0.036877 1.454515 None -1.071725 0.667085 1180
AYX 126.050003 63424000.000000 7994595390.272000 171891000.000000 730120000.000000 8552824390.272000 None None -206.570698 1.090816 None 3.626179 3.331062 0.640956 100.946330 0.000000 24.890876 44.460412 56.485918 0.911491 -0.007888 -0.055814 -0.049210 0.118322 -0.016634 -0.055758 -0.003264 0.881678 7.075761 -0.007888 0.674611 2.073244 0.579658 0.604949 -0.102495 0.102424 3.073244 3.615783 8.209551 None 4.801683 0.338026 1.122112 0.726607 11.348899 0.150981 0.647536 0.102424 1.029786 -2.035050 None 10.560086 10.560086 10.165300 -206.570698 103.976421 67.328424 67.328424 1.090816 10.165300 None 682.594972 10.560086 1181
AZEK 33.439999 118738357.000000 3970610539.341643 215012000.000000 462982000.000000 4218580539.341643 None None -344.458751 0.729930 None 3.627273 2.216869 1.198978 40.453876 78.765210 88.740138 24.385339 35.490095 0.334334 0.007220 -0.009529 -0.016695 -0.752056 -0.009722 -0.014766 0.004489 1.752056 -1.319666 0.007220 0.322045 0.475023 0.255932 0.260309 -0.090050 0.407396 1.475023 9.022621 14.968010 4.634026 3.716764 0.582331 1.262596 0.270574 0.987539 0.166912 0.214299 0.407396 18.028422 -1.076283 None 4.939479 4.939479 5.750585 -344.458751 160.769614 34.452828 34.452828 0.729930 5.750585 None 138.247481 4.939479 1182
AZN 50.599998 2602000000.000000 131661194796.000000 7832000000.000000 19699000000.000000 143528194796.000000 0.024390 2.439024 55.191499 0.398488 1.346134 0.962427 0.391491 0.385680 0.000000 279.391288 279.391288 163.163401 -94.272399 0.804768 0.051621 0.119620 0.101348 0.170754 0.040897 0.205261 0.029943 0.847252 2.317266 0.051621 0.765649 3.270452 0.528421 0.557714 1.102300 0.306361 4.271476 None 2.237021 1.306412 3.019738 0.403528 2.299924 1.303354 3.029726 0.224124 0.566694 0.306361 2.750684 -2.307839 -2.307839 9.641378 9.641378 5.593553 55.191499 44.040234 24.957349 24.957349 0.398488 5.593553 0.024390 30.422131 9.641378 1185
AZN.L 7491.000000 1301000000.000000 9745791000000.000000 7832000000.000000 19699000000.000000 9757658000000.000000 0.025446 2.544561 2683.711340 19.376680 68.288660 0.870869 0.360945 0.354948 0.000000 271.890998 271.890998 1103.961344 -1036.919728 0.791792 0.150781 0.166371 0.144183 0.137939 0.061254 0.291976 0.095801 0.866638 1.103390 0.150781 0.777501 3.498267 0.546796 0.574110 3.345937 0.338988 4.499376 None 0.330628 1.342450 3.117075 0.424838 5.025915 2.968750 5.918445 0.239060 0.590689 0.338988 3.229187 -2.443127 -2.443127 739.647956 739.647956 386.945582 2683.711340 2740.210526 1618.610858 1618.610858 19.376680 386.945582 0.025446 1470.943833 739.647956 1186
AZO 1155.560059 23540000.000000 27201883788.859997 1750815000.000000 5737217000.000000 31188285788.859997 None None 18.639725 1.689154 None 0.929834 0.202620 0.150812 9.609065 276.554398 278.923756 312.417879 -234.617319 0.533117 0.187786 0.179340 0.139782 0.220577 0.124454 -1.479258 0.305334 0.779423 0.955026 0.187786 -0.056693 0.559628 1.407340 1.381578 -15.800059 0.687369 -9.871261 37.984965 1.168307 1.319813 1.592175 0.890340 158.705927 147.523397 42.950109 0.283174 0.929539 0.687369 15.015670 -14.192310 None -22.899153 -22.899153 2.605499 18.639725 9.898498 9.201043 9.201043 1.689154 2.605499 None 13.085685 -22.899153 1187
AZPN 96.949997 68000000.000000 6592599796.000000 287796000.000000 427532000.000000 6732335796.000000 None None 29.601917 -2.929032 None 5.422501 5.250604 2.503822 176.526293 0.000000 43.527031 21.321687 155.204606 0.915202 0.520999 0.557067 0.453159 0.186527 0.237458 0.552125 0.300755 0.813473 1.069228 0.520999 0.466082 0.872948 0.275694 0.288353 46.077093 0.918033 1.872948 2.067681 17.118720 None 19.390268 0.524006 4.013825 3.987397 4.668713 0.379015 0.993416 0.918033 15.145500 -151.876880 None 13.165334 13.165334 13.414370 29.601917 35.627253 35.392673 35.392673 -2.929032 13.414370 None 25.021507 13.165334 1188
AZRE 14.520000 43048026.000000 625057337.520000 9792000000.000000 89864000000.000000 80697057337.520004 None None -41.706232 0.017945 None 1.087606 0.730448 0.484195 113.041775 0.000000 27.873314 597.317983 -484.276208 0.917564 0.454368 -0.112838 -0.121539 -0.092221 -0.012358 -0.065253 0.052975 1.077109 -0.248341 0.454368 0.811025 4.323497 0.764548 0.783773 1.406515 0.017479 5.330902 3.228895 0.611065 None 0.128740 0.101682 35.575947 -503.163420 185.352789 0.116881 -14.143360 0.017479 0.167773 -0.118943 None 2.747642 2.747642 5.068940 -41.706232 -3.066347 43.368448 43.368448 0.017945 5.068940 None 16.591455 2.747642 1189
AZRX 1.460000 28016478.000000 40904057.880000 6062.141000 0.000000 40897995.739000 None None -0.000001 0.000000 None 0.506244 0.389963 0.389963 None None None None None None None None None 0.000000 -2527997.719139 -9561297.884620 10082802.795984 1.000000 1.236021 None 1.204327 -5.894115 None None -4521.164535 None -4.894115 None 0.000000 None 0.000000 0.000000 -0.400534 -0.400682 0.216378 None 1.000371 None None 1608.822652 None -9.442470 -9.442470 None -0.000001 -2.221212 -2.222036 -2.222036 0.000000 None None -0.000001 -9.442470 1190
AZUL 21.950001 114008501.000000 2502486710.958501 3064800000.000000 7360500000.000000 6798186710.958501 None None -1.512714 0.001134 None 0.530462 0.419991 0.300100 71.358121 24.916323 42.511476 148.315869 -70.813997 -0.018021 -0.179069 -1.725804 -1.683945 0.024255 -0.617658 0.775641 -0.185851 0.975745 9.637652 -0.179069 1.895799 -2.116322 -0.850350 -1.084308 -0.420000 0.132627 -1.116322 5.115045 2.460964 14.649031 0.903735 0.366792 8.562519 4.591763 27.687409 0.168505 0.536263 0.132627 1.137365 -2.156395 None -1.043024 -1.043024 2.547327 -1.512714 28.189936 15.117221 15.117221 0.001134 2.547327 None -59.877848 -1.043024 1191
AZYO 16.180000 10225899.000000 165455045.820000 39150000.000000 30635000.000000 156940045.820000 None None -6.129434 0.073826 None 2.095515 1.581365 1.227645 65.031722 141.303705 157.338924 27.215276 72.658455 0.463297 -0.275774 -0.404632 -0.405405 -0.001910 -0.268660 1.394050 -0.274323 1.001910 1.467261 -0.275774 0.778410 3.512831 0.485755 0.626655 -2.399929 -0.519691 4.512831 5.612646 13.411585 2.583089 40.642975 0.662696 -1.402678 -1.484527 2.973748 -0.291675 1.058352 -0.519691 -1.188598 17.137395 None 7.431435 7.431435 2.484902 -6.129434 -8.049701 -8.519417 -8.519417 0.073826 2.484902 None -12.253029 7.431435 1192
AZZ 50.400002 26214130.000000 1321192204.428260 14837000.000000 178419000.000000 1484774204.428260 0.012684 1.268420 67.917951 -3.800411 0.861485 2.665718 1.765657 0.130321 81.005289 52.160020 72.133927 23.036144 70.830519 0.224990 0.095406 0.029443 0.023758 0.193099 0.020002 0.031704 0.090685 0.806901 0.308607 0.095406 0.374482 0.598676 0.222548 None 15.681426 None 1.598676 4.505879 15.844665 6.997697 3.442280 0.841914 2.567216 1.439987 0.587604 0.077269 0.560914 None None -3.234535 -3.234535 2.171779 2.171779 1.613570 67.917951 37.229513 20.882542 20.882542 -3.800411 1.613570 0.012684 13.350276 2.171779 1193
B 48.070000 50865216.000000 2445090933.120000 79145000.000000 704259000.000000 3070204933.120000 0.012483 1.248293 49.248813 -0.827059 0.614770 2.178839 1.133932 0.285291 84.155768 120.413185 141.163922 61.250244 52.596446 0.353918 0.097171 0.077668 0.048408 0.376731 0.020392 0.040023 0.046223 0.623269 0.799297 0.097171 0.480296 0.924173 0.329474 0.332638 6.839920 0.302699 1.924173 4.337195 5.959160 3.031230 3.074477 0.421246 4.003050 3.283663 1.666874 0.186141 0.820290 0.302699 21.331869 -5.564532 -5.564532 1.932391 1.932391 2.384050 49.248813 15.613660 12.807735 12.807735 -0.827059 2.384050 0.012483 16.626445 1.932391 1194
B4B.DE 8.420000 363097253.000000 3057278870.260000 1525000000.000000 2131000000.000000 3663278870.260000 0.069341 6.934126 6.691181 -0.014484 0.463975 0.757962 0.267516 0.174557 0.000000 38.016548 38.016548 51.891747 -42.517803 0.168130 0.003239 -0.001108 0.023398 -5.653846 0.044033 0.266440 0.011413 -21.115385 -0.342105 0.003239 0.853545 5.873068 None None 0.319328 None 6.880795 None 7.033874 9.601082 4.133897 1.881938 2.805802 2.195725 4.270534 0.043513 0.782566 None None -4.599099 -4.599099 2.027295 2.027295 0.156557 6.691181 4.597570 3.597902 3.597902 -0.014484 0.156557 0.069341 3.231420 2.027295 1195
B5A.DE 12.060000 17131000.000000 206599860.000000 46015000.000000 463462000.000000 624046860.000000 None None -25.220337 -0.325794 None 1.349316 0.053388 0.053388 0.000000 274.467942 274.467942 0.000000 67.677027 0.530534 0.048833 0.013132 -0.007060 1.486305 -0.005665 -0.025542 0.070207 -0.537662 0.268910 0.048833 0.769876 3.355625 None None 1.637100 None 4.358656 None None 1.329846 2.790035 0.802373 9.219719 2.312717 2.047541 0.132398 0.250845 None None -1.334837 None 0.622748 0.622748 0.178067 -25.220337 5.361658 1.344943 1.344943 -0.325794 0.178067 None 1.306630 0.622748 1196
BA 194.190002 566100000.000000 109930960132.199997 7752000000.000000 63380000000.000000 165558960132.200012 None None -11.635584 -0.006586 None 1.334323 0.368820 0.078528 72.616041 495.603370 513.508696 74.399258 120.420354 -0.078205 -0.207112 -0.239875 -0.209078 0.124326 -0.078688 0.788881 -0.194453 0.871613 1.158187 -0.207112 1.118912 -9.296489 1.457211 1.396731 -4.545278 -0.275187 -8.308506 5.026438 4.905963 0.736476 4.849867 0.376359 -29.905983 -31.899145 37.470085 -0.309827 1.066648 -0.275187 -2.905664 15.004288 None -7.607138 -7.607138 2.432743 -11.635584 -7.361326 -7.851941 -7.851941 -0.006586 2.432743 None -20.475837 -7.607138 1197
BABA 230.950000 2627125000.000000 606734518750.000000 321262000000.000000 149153000000.000000 434625518750.000000 None None 24.848132 27.317878 None 1.704906 1.281131 0.851345 0.000000 0.000000 0.000000 0.000000 0.000000 0.412782 0.125024 0.230839 0.209927 0.176823 0.089088 0.170114 0.068307 0.909408 1.846361 0.125024 0.364010 0.656295 0.126461 0.137263 20.035299 1.554015 1.802957 None None None 4.865879 0.424377 85.640495 74.690560 178.623684 0.323142 0.872141 1.554015 17.249833 None None 3.991148 3.991148 5.216282 24.848132 18.508939 16.142399 16.142399 27.317878 5.216282 None 19.560793 3.991148 1202
BAC 29.650000 8724900000.000000 258693285000.000000 387009000000.000000 282255000000.000000 153939285000.000000 0.021226 2.122642 16.817919 -0.538900 0.356984 1.544835 19.178006 15.372860 348.362160 None None None None 0.473635 0.001020 0.272829 0.253247 0.071773 0.007385 0.081131 0.000030 0.928227 267.389361 0.001020 0.907744 9.839387 0.478305 0.499026 0.015949 -0.122293 10.839387 1.047760 None None 8.017310 0.029162 -3.836508 -3.836508 38.385766 -0.385378 1.000000 -0.122293 -1.536457 None None 1.346293 1.346293 4.259092 16.817919 -11.051718 -11.051718 -11.051718 -0.538900 4.259092 0.021226 292.816384 1.346293 1204
BAER.SW 54.000000 215016327.000000 11610881658.000000 21911600000.000000 0.000000 -10300718342.000000 0.041806 4.180602 24.368536 0.469808 1.018751 None None None 42.277139 None None None None 0.000000 0.000000 0.191361 0.157207 0.178284 0.004879 0.085317 None 0.821524 None 0.000000 0.941045 15.983379 None None 0.000000 None 16.984717 8.633508 0.000000 None 5.834496 0.031034 -20.172146 -20.945512 100.987358 -1.292271 1.038338 None None 26.083582 26.083582 2.019271 2.019271 3.830916 24.368536 -2.855027 -2.964484 -2.964484 0.469808 3.830916 0.041806 None 2.019271 1205
